Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
19666532,2021-06-14,39,B,11,21,43,10,E0OSKO6,GHL4TGV,5UZO8KA,,481149,US,US,0.0,C,B,700.0,11690.0,0,0
95766347,2021-05-04,30,B,11,21,14,10,4NJOZ3J,1RZ4V98,MDJTXU2,,420299,CN,CN,8.0,A,B,19.3,187.21,0,0
87889163,2021-05-11,20,B,11,21,11,10,GKIYMO3,K6RJLCO,KDK8M6L,,681182,FI,FI,8.0,A,E,10.0,1070.0,0,0
69039090,2020-07-30,40,B,11,21,11,40,H5FWQT3,Q5GMN55,CSRT7YM,W6UCD9,940599,CN,CN,8.0,A,B,0.7,23.94,0,0
12483845,2020-03-23,40,B,11,21,11,10,B575QI9,4Q2HAAG,8JNPNM6,,853949,JP,CN,8.0,A,Y,8.2,13812.9,1,1
95832446,2020-12-03,10,B,11,21,14,10,UFO3ZSU,WKL6C0Q,V4Z5Z2K,,950631,US,US,0.0,FUS1,E,1.6,692.0,0,0
50532808,2020-05-04,40,B,11,21,11,10,62RAPC6,82AFT12,9NMVKAU,,880390,US,US,0.0,A,S,10.0,596.0,0,0
52314676,2020-12-11,40,B,87,21,18,40,0KYIOTQ,RXPUFI6,SJON40F,MWIDNS,611030,CN,CN,13.0,A,E,470.0,43616.0,1,1
78985741,2021-01-14,40,B,11,21,11,40,WJ6ASIS,T248XWP,OP5AL7R,,853180,VN,VN,0.0,CIT,B,0.0,0.0,0,0
43933537,2020-01-28,16,B,11,21,11,40,K43BSIF,1FNE4MJ,11R7UTZ,,848071,VN,KR,8.0,A,G,122.0,50666.6,1,1
12437788,2020-06-22,16,B,11,21,11,10,6VBPQ2I,WZ36CUN,RKAOF3X,W6UCD9,30353,JP,JP,10.0,A,E,23100.0,4414410.0,0,0
40553993,2020-04-24,13,B,11,21,11,40,AHDDNXS,J5Q0EEB,XK8GS7V,,382200,FI,FI,0.0,C,G,1.3,1787.11,0,0
41117821,2020-08-03,40,B,11,21,11,40,WBQKENF,MOCH1X5,,MWIDNS,630790,CN,CN,10.0,A,G,100.0,230.0,0,0
48375766,2021-03-25,30,B,11,21,11,40,JUGDPOQ,0QYROZ1,BXMTYM2,,90421,CN,CN,270.0,W2,E,24000.0,24748800.0,0,0
72675186,2021-06-03,40,B,11,21,11,40,7TTJVAJ,PI3VUGU,RZM2Z77,,950300,CN,CN,0.0,FCN1,G,180.0,22104.0,0,0
65315989,2020-06-24,16,B,11,21,14,40,IUPTV4J,A8AZP9J,9RPABA4,,901839,CN,CN,8.0,A,S,0.5,163.05,0,0
62537077,2020-07-22,30,B,11,21,43,10,HJ6TSKK,04WPW2F,YHXH04I,,847790,US,US,0.0,FUS1,Y,907.0,109384.2,0,0
67346417,2020-04-13,13,B,11,21,11,40,F463TSU,YPAL7B4,NGQTKZ0,MWIDNS,847990,IN,KR,8.0,A,Y,19.0,4288.3,1,1
78449006,2020-07-07,30,B,11,21,11,10,6RV6BNL,4IC61J8,8OL8Y3J,,220299,TH,TH,0.0,FAS1,E,14647.2,949138.56,0,0
73781432,2020-02-18,40,B,93,21,0,50,RJ537HX,S92BYUU,J5DCBJV,OY910J,392640,CN,CN,0.0,FCN1,G,540.0,2106.0,0,0
99067920,2020-02-25,20,B,11,26,11,10,EX4Q9G2,AUC3VAW,A4NJD28,,292419,CN,CN,2.6,FCN1,B,14400.0,5806080.0,1,1
76228415,2020-05-29,16,B,11,21,11,10,QDUSBFS,RPCEHU2,JAIMBCO,,848340,US,JP,8.0,A,E,5.5,1862.85,0,0
13926538,2021-02-01,30,B,11,21,11,10,NZYZ967,SR0DGY4,E0D95P8,,830610,CN,CN,0.0,FCN1,G,714.0,315659.4,0,0
76955801,2020-06-03,40,B,11,21,43,10,ZKXGCQR,LRI0KXI,QDLP9YQ,77BN4M,830140,CN,CN,0.0,FCN1,S,0.4,11.64,0,0
41752185,2020-10-31,20,B,11,21,43,10,WQO6QJN,MFV9AL2,BAX8ZXV,,392690,JP,TW,6.5,C,B,3.2,1.92,1,1
39060658,2021-01-25,40,B,89,21,11,40,PF1L1IG,NQIEEVN,WTINW6E,,853620,CN,CN,4.0,E1,E,53.6,227006.72,0,0
49761499,2020-08-24,40,B,11,21,11,10,KWSE1HX,B9VTTIN,YBM3BM7,,950790,CN,CN,0.0,FCN1,G,82.0,1057.8,0,0
64257986,2020-01-13,20,B,11,21,11,40,OGSN7P6,LYIGCDK,B9LYT5I,,392690,CN,CN,3.9,FCN1,B,600.0,360.0,1,1
