Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
30896169,2020-06-04,40,B,11,21,11,10,Q7JAKYD,RJO1HKP,ZNDMJEY,,390940,IN,IN,0.0,FIN1,Y,3100.0,1855660.0,1,1
15580574,2020-06-06,20,B,11,21,11,10,TO5XNG0,U24IG39,3T3YBCJ,,870290,US,US,0.0,FUS1,S,2400.0,7756320.0,0,0
86718295,2021-03-05,30,B,11,21,43,40,Y7GUHAF,8B1PF53,61BAPFA,,701890,CN,CN,0.0,FCN1,Y,38.0,2333.2,1,1
40647694,2020-03-31,30,B,11,21,43,10,9S0RDUA,YQP2SA7,N9Y87D7,,843139,US,US,0.0,FUS1,S,10.0,2165.0,1,1
51465298,2021-04-30,16,B,11,21,14,10,6S9XT46,TJUR9FT,RFO4863,,700719,VN,VN,8.0,A,E,2.7,62.91,0,0
74541501,2020-05-06,20,B,11,21,11,10,Q4SMFNB,VTYNEDN,ITL30YK,,950490,CN,CN,0.0,C,B,620.0,31930.0,0,0
39669590,2021-06-08,40,B,11,21,11,40,43MSLZK,SO9R8N4,PFAVSGC,,854370,CN,CN,4.2,FCN1,E,1740.0,3828.000000000002,0,0
30909435,2020-04-28,30,B,11,21,11,10,ZKXGCQR,IQMKGO0,8VVA71V,,210690,MY,MY,0.0,FAS1,S,23328.0,2950992.0,0,0
87944062,2020-03-09,20,B,11,21,11,10,7S4CPMV,XK0WKOO,1LNQ37W,,382200,CN,CN,0.0,C,E,17.0,51987.7,0,0
84244040,2020-05-22,20,B,11,21,11,10,UFO3ZSU,84KSFFO,M6DTXEO,,871496,CN,CN,8.0,A,Y,561.5,280188.5,1,1
60339107,2021-04-05,20,B,11,21,11,10,JGCIOXU,P1Z8YE9,ONKQE2Z,,731029,US,US,0.0,FUS1,G,0.3,0.87,0,0
49189825,2020-12-16,62,B,11,21,43,50,DJ1IDHC,8ZP6L9P,Z7ACEYX,MC8NDR,620891,CN,CN,13.0,A,G,40.0,5624.0,0,0
81515622,2021-05-14,20,B,11,21,11,10,RJ537HX,7DWBR9U,5HAVA49,,392690,CN,CN,3.9,FCN1,G,1260.0,756.0,0,0
45888448,2020-01-15,20,B,11,21,11,10,X2D9TDI,87E01ES,3KYQETY,,850152,CN,CN,8.0,A,Y,1032.0,14551.2,1,1
15450708,2020-10-22,40,B,11,21,11,40,7TTJVAJ,UHYWN3J,3EVLVZQ,,160100,US,US,0.0,FUS1,G,698.5,500056.15,0,0
83168418,2020-07-29,20,B,11,21,14,10,DWNJQL8,KIP93LD,UNCISOP,,330730,DE,DE,6.5,C,S,2.6,1748.5,0,0
15350026,2020-03-02,16,B,11,21,14,10,6EREC3Y,J60YAPH,M4GOIXC,,382499,JP,JP,6.5,C,E,800.0,111840.0,1,1
13485201,2020-04-29,20,B,11,11,14,50,0LA5GOR,UHYWN3J,0QIQGRQ,,731815,CN,TW,8.0,A,S,0.0,0.0,0,0
49747656,2020-05-18,40,B,11,21,11,10,X2D9TDI,40F7H0J,WJDBGJ1,,630399,BE,BE,0.0,FEU1,E,2.0,68.4,0,0
80971023,2020-09-04,40,B,11,21,43,40,CAMN5SR,3UC89IT,F3NY2H3,,390720,CN,CN,3.9,FCN1,Y,8000.0,5256800.0,0,0
38145992,2021-03-19,30,B,94,21,14,50,7360PFF,WILLMKH,WZL8NZZ,HE8ATP,854390,CN,CN,0.0,C,E,100.0,1810.0,1,1
45430986,2021-05-06,82,B,89,21,11,10,KWSE1HX,VJRH3WY,EO1X47K,B12OMY,390810,DE,DE,0.0,FEU1,Y,3000.0,452100.0,0,0
93660824,2020-04-13,30,B,11,21,11,10,L5GONLU,NXZGW6G,41W8AHR,,610910,CN,CN,13.0,A,E,20.0,312.0,1,1
84730935,2020-09-29,20,B,11,21,11,10,NYP99B9,1ZNY80M,GTNGV2V,,420212,KR,CN,8.0,A,Y,17.0,1208.6999999999996,0,0
20555194,2021-03-12,40,B,11,21,11,40,18ZMSJ0,DG12KN7,JY279T6,EIZP3I,440922,ID,ID,0.0,FAS1,Y,14202.0,3594526.2,0,0
97460735,2021-06-21,39,B,11,21,43,40,0OC8112,PFQAXIZ,9OZCBLF,W6UCD9,391990,CN,CN,0.0,FCN1,E,14.0,1.4,0,0
41989957,2020-11-23,30,B,11,21,43,40,SWF9S4X,RP09REO,,,290930,JP,JP,5.5,C,Y,1080.0,892728.0,0,0
94661680,2020-04-25,16,B,11,21,43,10,23TMRU0,JG87JV7,I2MH8AL,,630790,CN,CN,4.0,FCN1,E,820.0,1886.0,0,0
68903291,2020-04-07,40,B,11,21,11,10,6T0AJ3G,4S9J1UA,,,760200,JP,JP,0.0,A,E,37600.0,368480.0,0,0
68186145,2020-10-23,16,B,89,21,11,50,8F95B82,EAZ3LL8,66DJ64P,,711790,CN,CN,3.2,FCN1,Y,70.0,1449.0,0,0
63552182,2020-03-10,30,B,11,21,43,10,7YOSHYM,FYMTO73,JTWH92W,,760120,AE,AE,1.0,A,S,95236.0,79331588.0,0,0
90195703,2020-08-25,30,B,11,21,11,10,IBDU122,H3CRXO5,2UNK7E7,,960329,CN,CN,8.0,A,E,80.0,2536.0,0,0
46014908,2021-04-12,16,B,11,11,11,10,8L21I9K,C7T7TA9,T97W0C5,,732111,CN,CN,8.0,A,B,70.0,12047.0,1,2
32839999,2020-01-28,20,B,11,21,43,10,HJ6TSKK,TXTIFBM,CTLN3KC,,441299,CN,CN,4.2,FCN1,E,25994.0,10291024.6,0,0
16933012,2020-04-06,40,B,87,21,43,40,AZI5L7O,21UVT2O,,MWIDNS,71080,CN,CN,27.0,A,E,120000.0,31824000.0,0,0
77123458,2020-01-29,40,B,11,21,14,40,8MTRQLF,4E02ACE,8TBK8KA,,382499,US,US,0.0,FUS1,E,68.0,850.0,0,0
20832908,2020-09-12,40,B,11,21,11,10,8EF0CRI,E9E37EM,2WRB80H,,392690,CN,CN,3.9,FCN1,G,12.0,7.1999999999999975,0,0
43448189,2020-06-08,30,B,11,21,11,10,1XCM1XF,RH9BDB6,RXRNKLD,,841583,CN,CN,8.0,A,B,100.0,121090.0,1,1
82167437,2021-06-08,30,B,11,21,11,10,S1N2WHR,8YQUEYT,818J1DT,,392690,CN,CN,3.9,FCN1,G,690.0,414.0,0,0
52138344,2020-01-23,40,B,11,21,11,40,F86LJJM,Q3XFI0F,,,820719,SG,IN,8.0,A,E,367.4,340690.02,0,0
33800362,2020-03-05,30,B,87,21,18,10,PF1L1IG,AKH16ZM,61RYTQS,W6UCD9,630790,CN,CN,10.0,A,E,2.0,4.6,0,0
57417687,2020-03-02,20,B,11,21,11,10,GYMCPOC,1DC6NKC,JJXUMYT,,711719,CN,CN,8.0,A,Y,8.0,1049.6,0,0
17537625,2020-02-18,20,B,11,21,11,10,0PRQNY7,7OME9ML,Z64QME2,,841221,CN,CN,8.0,A,Y,1150.0,1316405.0,0,0
83112785,2020-02-10,16,B,11,21,11,40,D7IS1OT,FG4V5N2,TR78HTA,,30614,TN,TN,14.0,C,E,14700.0,6950160.0,0,0
57803923,2020-05-27,30,B,11,11,11,40,RXFFFCY,H2N59SS,Q8YJNKG,,721790,CN,CN,0.0,FCN1,Y,500.0,20300.0,0,0
54010364,2021-06-19,30,B,94,21,11,50,MZHD6VM,1M3SFMD,65GNC7P,,392620,CN,CN,1.9,FCN1,Y,380.0,17974.0,0,0
97242527,2020-01-14,40,B,11,21,11,40,RWYXI0J,MF7IJWC,C2VKIKR,,852290,HK,CN,0.0,CIT,E,2.3,1325.26,1,1
17384749,2021-01-21,20,B,11,21,11,10,898XZ9N,A5QRD5O,ZTESAWB,,900850,US,US,8.0,A,B,24.0,5493.6,1,1
57715489,2021-03-03,40,B,11,21,11,10,H3RWZG0,D63V0B8,5L0RPFY,,210690,TH,TH,0.0,FAS1,E,46500.0,5882250.0,0,0
62810231,2020-05-14,30,B,11,21,43,10,5DVFQUR,PUXS558,S00P9H9,,441233,RU,RU,10.0,L,Y,82208.9,25871140.83,0,0
92518680,2020-06-11,152,B,11,21,43,40,SYGSI62,0HYRA9B,Q9IMWKY,30GFAP,901890,CN,CN,8.0,A,G,522.0,792239.4,0,0
13919745,2020-06-17,20,B,11,21,11,40,L5GONLU,IKJ95I6,WRC110G,MWIDNS,401693,DE,GB,8.0,A,B,15.0,411.0,0,0
86880625,2020-11-25,40,B,11,21,11,10,BAIQVNM,F7SW8LU,LFK1J86,,420221,IT,IT,0.0,FEU1,B,5.0,154.0,0,0
41748157,2020-08-22,13,B,88,21,11,10,FYJTYAA,871KLXY,5WCZY2T,,702000,CN,CN,3.2,FCN1,E,311.7,13340.759999999998,0,0
54224532,2020-07-03,40,B,11,21,11,40,DWNJQL8,9520QXU,T0SA9ZA,EIZP3I,390120,US,US,0.0,FUS1,Y,66000.0,11840400.0,0,0
90999763,2020-12-24,20,B,11,21,43,10,FVI4U22,FP8YA6A,8IQQIC3,,392690,CN,CN,3.4,FCN1,E,893.0,535.8,1,1
98527787,2020-04-27,20,B,11,21,11,10,8EF0CRI,DKH1FNG,AM05MDE,,200899,CN,CN,45.0,C,Y,23598.0,988756.2,0,0
53026593,2020-06-09,121,B,94,26,43,10,U8YJ1TN,D1G7QY5,MLRI20I,5I78ZR,320417,JP,JP,8.0,A,E,1200.0,1437840.0,0,0
78898981,2020-01-31,20,B,11,21,43,40,5K1441H,FRFZLVX,SPCQMAV,,401699,CN,CN,8.0,A,E,20.0,260.0,0,0
53283215,2020-05-06,20,B,11,21,14,10,2WLEVM6,PCW8KX7,539IU9H,,870323,US,DE,8.0,C,Y,1883.0,14310.8,0,0
85369728,2020-07-04,40,B,11,21,11,10,RZXCX7U,U3HQE0G,7NEHUU0,,850440,JP,KR,2.0,C,Y,290.0,132733.0,0,0
26291201,2020-03-20,20,B,15,21,11,40,QDUSBFS,KO2NNBA,KTHEUR7,,732690,CN,CN,0.0,FCN1,G,195.4,293.1,0,0
29856601,2020-12-07,20,B,11,21,11,40,SWF9S4X,7E44X73,9HF6ZKX,,71290,CN,CN,30.0,A,B,600.0,487020.0,1,1
12145819,2020-09-24,20,B,11,21,11,40,7RUPL34,DRG73Q1,KMTMF23,,730792,CN,CN,3.2,FCN1,E,21749.2,12897275.6,0,0
36531535,2020-10-21,40,B,11,21,11,40,7IS620N,L5D036G,1DWRP58,,420299,CN,CN,8.0,A,Y,50.0,485.0,0,0
65608833,2021-06-30,80,B,11,21,11,10,RFVR9PS,3N75ORU,,,230910,CN,CN,2.6,FCN1,E,1.6,86.56,0,0
26896015,2020-09-28,10,B,11,21,11,40,B3V2GFE,FNU2PV2,NTMF73W,,560312,CN,CN,8.0,FCN1,E,10000.0,1312000.0,1,1
18995124,2020-05-14,40,B,11,21,43,40,89L3UKQ,NE0ZG2E,OR1PPUP,,830890,CN,CN,8.0,A,E,68.0,1162.8000000000004,0,0
59132113,2020-10-05,13,B,11,21,11,50,NS9TLDS,47SCOTC,RB6HURK,FTHR76,870323,DE,SK,0.0,FEU1,E,2400.0,15414000.0,0,0
81543599,2020-09-15,40,B,11,21,43,40,EXFD59O,0NZ69ZL,,,611120,CN,CN,3.2,FCN1,S,149.0,266233.2,0,0
78269765,2020-01-15,40,B,87,21,11,40,DOA1EGY,Q6Y1IDJ,,MWIDNS,420299,RU,CN,8.0,A,E,10.0,97.0,0,0
59360097,2021-02-14,40,B,11,21,11,10,BXTMU7D,WRRXT58,IXHGLHQ,,290512,KR,KR,5.5,C,Y,11000.0,2725800.0,0,0
57692562,2020-02-03,121,B,11,21,11,10,6APLI65,G137UH3,4XD1OX7,,853710,HK,CN,0.0,CIT,S,0.8,240.4,0,0
91860664,2020-11-16,30,B,11,21,11,40,ZQJIYI3,TUKW7IZ,,,620443,CN,CN,8.1,E1,B,150.0,18720.0,0,0
17191619,2020-08-03,40,B,11,21,11,40,Y7GUHAF,R8F77BQ,,,961590,CN,CN,0.0,FCN1,E,1071.9,3108.51,0,0
31206657,2020-02-03,40,B,11,21,18,40,1XCM1XF,1C7M4YL,,,581092,HK,CN,13.0,A,E,10.0,5230.0,1,1
68497210,2020-08-20,16,B,11,21,11,40,SC03Z0S,2A55TY9,FBSVV34,,901890,US,US,0.8,FUS1,Y,5.0,1119.5,0,0
35983609,2021-06-17,40,B,87,21,43,40,OZB7KED,EW4AFM1,8PPLVEX,MWIDNS,621510,JP,IT,8.0,A,E,0.2,141.0,0,0
68384703,2020-07-10,40,B,11,21,11,10,PF1L1IG,ZFTN42F,3QTTSV0,,730719,CN,CN,3.2,FCN1,G,20376.0,332128.8,0,0
78440400,2021-02-05,40,B,11,21,11,40,23TMRU0,A69DPHM,0WC9EBI,,30743,VN,VN,10.0,A,S,3824.8,2333892.9600000004,0,0
61783242,2021-03-22,62,B,11,21,11,10,XVX5U3F,T9CJKDP,JUTZAAG,,392690,DE,DE,0.0,FEU1,B,44.6,26.76,1,2
99771197,2020-04-08,30,B,11,21,11,10,6T0AJ3G,LVJ6IK1,BXMTYM2,,71080,CN,CN,27.0,A,G,120000.0,31824000.0,0,0
96351411,2020-04-23,33,B,11,21,43,10,E3Q8ABV,EGIPDC3,OE7PFGW,,551612,CN,CN,0.0,FCN1,E,410.0,543250.0,0,0
10573171,2020-02-28,40,B,15,21,18,40,OZB7KED,CLN6U4A,AUJYYY2,W6UCD9,620719,NL,AL,13.0,A,E,0.0,0.0,1,1
48815892,2021-05-22,20,B,11,21,11,10,LX5UCF2,AHIXPXP,MC7GBDM,,390950,TW,TW,6.5,C,Y,10000.0,4407000.0,0,0
88054303,2020-02-04,21,B,87,21,13,50,749ECRU,JQUQB77,FFQ068E,W6UCD9,300215,CN,US,0.0,C,S,1.0,4301.5,0,0
42990803,2021-03-29,40,B,11,21,11,10,RWYXI0J,HRRRTSW,NLEHACC,,330290,US,US,6.5,C,Y,5.0,4325.5,0,0
58649620,2020-02-05,30,B,11,28,11,10,UOOH9ZX,V0AB1K7,C68S29D,,200599,CN,CN,19.8,FCN1,Y,5500.0,353100.0,0,0
59258333,2020-11-06,40,B,11,21,11,40,6H2BKO4,0O7Y9OC,FEUK8NG,,391810,CN,CN,0.0,FCN1,B,108019.2,21117753.6,1,1
47360825,2020-01-13,16,B,11,21,11,40,0P07GU3,EXXEXCS,GKXFPGY,,620443,CN,CN,13.0,A,G,5.0,624.0,1,1
68885331,2021-03-24,20,B,11,21,43,10,ZCCITFI,526ZDOI,1VRR8DV,,382590,KR,JP,6.5,C,S,1860.0,9672.0,0,0
40535132,2021-04-04,20,B,11,21,11,10,3XOIRLN,XIKK7OW,Z64QME2,,392310,US,TW,6.5,CIT,Y,5.0,16.0,0,0
49198629,2021-06-02,13,B,11,21,11,40,3QBT5GN,P8TSNHG,CLOZI3I,,854442,CN,CN,0.0,C,Y,1900.4,105852.28,0,0
38312637,2020-03-13,40,B,94,21,0,40,9OE5GRV,AFJI9AO,Y2PCIUX,30GFAP,510529,IN,IN,0.0,A,Y,6360.6,4391994.3,0,0
32787602,2021-04-06,40,B,11,21,43,10,E0OSKO6,HN4BHUE,TOBJ7H7,,551511,CN,CN,5.3,FCN1,G,145.0,6336.5,0,0
81407711,2021-05-31,40,B,11,21,11,40,P5AEZQF,84TM5Y5,MS796BZ,,848340,CN,CN,3.2,FCN1,E,15899.0,3480291.1,0,0
60701717,2021-02-02,30,B,11,21,43,40,GO1EBDS,K957QDR,EION4JX,,330499,JP,JP,6.5,C,Y,288.0,51292.8,0,0
82204509,2021-04-26,40,B,15,21,18,10,NTIBSPA,G5VUH5D,XI7QXH0,,853321,US,TW,0.0,C,E,0.4,169.04000000000005,0,0
32797542,2021-06-28,40,B,94,21,11,40,U8YJ1TN,AFMF11Y,QGNM3J8,EIZP3I,391610,CN,CN,0.0,FCN1,Y,112.6,57504.81999999999,0,0
36087188,2020-12-23,40,B,11,21,43,40,PF1L1IG,6VD885I,RZV5X6E,,90421,CN,CN,270.0,W2,G,24000.0,24748800.0,0,0
15724476,2021-01-25,80,B,11,21,11,10,NZYZ967,LWXRX7T,PUR3454,W6UCD9,940690,CN,CN,0.0,FCN1,E,2400.0,32640.0,0,0
11668271,2021-05-20,30,B,11,21,11,40,5PDPMM1,LVQ3PJF,,,847989,CN,KR,0.0,C,G,8370.0,4365792.0,0,0
70656968,2020-07-30,16,B,11,21,11,10,7TTJVAJ,8XN4LV0,IYLXP1B,,841459,CN,CN,8.0,A,E,54.0,3461.4,0,0
63387490,2020-06-24,20,B,11,21,11,10,IN763PF,UOSOLE0,42VLJD6,,841451,CN,CN,0.0,FCN1,B,2336.0,945612.8,0,0
57977583,2020-05-18,40,B,11,21,11,10,9UJYLGT,VH6TP8B,0SJITJ7,,310100,JP,JP,6.5,C,S,1732200.0,63918180.0,0,0
26155053,2020-10-12,30,B,11,21,43,10,OZB7KED,1ZNY80M,3369U01,,847160,CN,CN,0.0,C,E,70.0,1232.0,0,0
64355617,2021-02-21,40,B,11,21,11,10,X2D9TDI,PWWXTS3,IS1YATG,,620433,CN,CN,6.5,E1,E,1.0,251.4,0,0
97728639,2020-03-05,40,B,89,21,43,40,6H2BKO4,R059LXR,,MWIDNS,847150,SG,GB,0.0,C,E,5.6,1241.5199999999998,0,0
88424387,2021-05-17,40,B,87,21,14,40,PF1L1IG,M4NMX76,YHO83NU,MWIDNS,847790,CN,CN,0.0,FCN1,E,186.0,22431.6,0,0
35018801,2020-04-07,20,B,11,21,43,10,BL5VA6Q,40PU5SR,K85FR5D,,850153,DE,DE,0.0,FEU1,E,1550.0,1912545.0,0,0
70021752,2020-07-24,40,B,11,21,11,40,GA4B353,QHQHQFV,,,711319,JP,US,8.0,A,Y,0.1,172.98000000000005,0,0
17734284,2020-03-22,20,B,11,31,11,10,TZ20QZV,AUXTSR4,YQT86JI,122XIE,401693,CN,CN,4.8,FCN1,E,5.0,137.0,1,1
68601425,2020-06-03,40,B,11,21,18,40,43MSLZK,2A75EYZ,S1GHLST,VZIZJJ,640399,FR,FR,0.0,FEU1,E,2.6,653.64,0,0
59762477,2021-06-14,40,B,11,21,11,40,U915W03,XWSG9U3,Z0A9X1X,,470710,US,US,0.0,C,Y,291261.0,2271835.8,0,0
47636778,2021-06-24,40,B,87,21,18,40,NMUDCWY,CANRX4D,902LILY,MWIDNS,392490,JP,CN,6.5,C,E,7.0,7.700000000000001,1,1
89798265,2020-08-21,80,B,11,21,11,10,WRS98AF,E9ACZ4R,2OQZJ37,,621220,CN,CN,3.9,FCN1,S,93.0,17223.6,1,1
36717719,2020-08-04,40,B,11,21,43,10,S1N2WHR,Q3O1BL4,91SSJGF,,630392,CN,CN,13.0,A,E,60.0,1968.0,0,0
39652619,2020-09-09,40,B,11,21,11,40,E0OSKO6,QTFONLJ,9AB2MBE,,732690,HK,JP,8.0,A,Y,240.0,360.0,0,0
73642842,2020-07-03,40,B,87,21,14,40,PF1L1IG,QNR4M2A,,W6UCD9,848180,DE,DE,0.0,FEU1,E,1211.5,582004.6,0,0
98303222,2020-10-30,40,B,11,21,43,40,PF1L1IG,12V04V0,,,910111,JP,CH,8.0,A,G,0.2,6777.8,0,0
44004413,2021-03-30,16,B,94,21,43,10,A0ZY90B,4LX8HY3,DNAXG2H,,300290,JP,JP,0.0,C,G,100.0,93440.0,0,0
89012744,2020-02-07,40,B,11,21,11,40,3XOIRLN,T9WFKDO,4L6HYYQ,,850440,DE,DE,3.3,C,Y,7.5,3271.5,0,0
61952055,2020-01-08,20,B,11,21,43,40,W6GT6SM,9HVCGPZ,V7P5ZIU,,902620,DE,DE,0.0,FEU1,Y,5.3,5561.820000000002,0,0
57190751,2021-04-05,30,B,11,21,11,10,23TMRU0,1HMEFSP,,,711291,KR,KR,3.0,A,G,32.8,2128.72,0,0
84982719,2020-08-06,40,B,94,21,14,40,99CKSHY,RXK9QGH,MJBVCVN,,854390,US,IL,0.0,CIT,E,28.4,514.04,1,1
99963104,2020-01-07,40,B,11,21,11,40,DWNJQL8,XAI29G0,2L2YRRT,,950639,US,JP,8.0,A,E,5.6,2987.0399999999995,0,0
28337310,2020-06-26,20,B,11,21,11,40,WS7HRMI,8HQQI1O,XJYB7QM,,630900,US,US,8.0,A,Y,454.0,4040.6,0,0
34999345,2021-05-17,40,B,11,21,11,10,BMDTA5P,MQWO1N5,3WIE9T3,,51110,US,US,0.0,A,E,0.2,1172417.0,0,0
53063663,2020-03-20,20,B,11,21,11,10,7YOSHYM,E2RC1J2,JTWH92W,,820840,HK,CN,8.0,A,S,2.4,3749.52,1,1
50839356,2020-03-24,40,B,11,21,11,10,07Y5H2F,NEDCTVR,,,853641,US,JP,8.0,A,G,0.1,1.25,1,1
66073940,2020-02-26,13,B,11,11,11,40,6LV96I6,1SO3GD6,FDS72D6,,731819,CN,CN,8.0,A,G,2.0,190.8,0,0
39740362,2020-11-30,30,B,15,21,11,10,I78OVK0,6BSH9HY,DMEKAIC,,870829,CN,GB,8.0,A,S,17.2,4790.2,0,0
39625893,2021-05-28,40,B,11,21,11,10,6A0CUH8,LSKUSNM,23RIU88,,853690,HK,CN,0.0,CIT,E,6.5,1210.3,0,0
63512120,2020-11-09,40,B,11,21,43,10,8MTRQLF,H57QUID,LIVSGLS,,760200,JP,JP,0.0,A,B,35150.0,344470.0,0,0
78663923,2020-09-02,40,B,80,21,11,40,F2SS4WH,AB6FC7X,MC794QN,VZIZJJ,610712,CN,CN,7.8,FCN1,E,434.0,374802.4,0,0
67095224,2020-07-18,40,B,11,21,11,10,L5GONLU,YIIADKE,4VMRI9B,,842230,CN,CN,8.0,A,B,23.0,685.4,0,0
39968368,2020-07-09,40,B,11,21,11,50,BAIQVNM,V86EXOX,XB2EQWU,,392690,JP,JP,6.5,C,E,0.7,22.12,0,0
47884839,2020-09-30,30,B,11,21,14,10,DO32KBA,MFV9AL2,XO98DHC,,621430,CN,CN,3.2,FCN1,Y,988.0,105617.2,0,0
60162235,2020-04-24,40,B,11,21,11,40,PF1L1IG,ZBC29B7,,,870899,US,KR,8.0,A,E,55924.0,391468.0,0,0
18608713,2020-01-10,20,B,11,21,11,40,UOOH9ZX,KVZ7CVX,,,731822,BE,FR,8.0,A,Y,0.0,0.0,0,0
17220335,2021-04-28,30,B,92,21,18,40,Q4SMFNB,KK304TC,OMY3V7Q,AT9SIZ,853669,CN,CN,8.0,A,E,168.0,11776.8,1,1
92508462,2020-11-13,39,B,11,21,43,40,NAILZPA,VJFEDRR,W0FXX8G,W6UCD9,401699,CN,CN,8.0,A,E,0.5,9.05,0,0
60044671,2021-01-21,140,B,11,21,11,10,8XNBPP4,OE8GKOR,AW6RGTZ,,390740,JP,JP,6.5,C,B,250.0,38550.0,0,0
88955817,2021-05-02,40,B,11,21,11,40,0HDESDW,9CTPIXC,721AJCO,,20714,BR,BR,20.0,W2,G,23400.0,13686660.0,0,0
63762006,2020-02-05,20,B,11,11,11,10,OZB7KED,8JJN1BM,BLUWWW7,,481920,CN,CN,0.0,C,G,1.7,1.02,0,0
24609090,2020-06-15,30,B,11,21,11,10,23TMRU0,H57QUID,,,640219,CN,CN,5.2,FCN1,B,853.0,813591.3999999998,0,0
80164584,2020-02-28,20,B,11,21,11,10,KXJKVNF,5E9GC7Q,8P9ZTM4,,960390,CN,CN,3.2,FCN1,E,65.0,1020.5,0,0
74012169,2020-07-17,16,B,11,21,11,40,S0SX047,6092V8C,9T1DYD5,,630790,CN,CN,10.0,A,G,6.0,13.8,1,1
74743150,2020-11-02,40,B,87,21,18,40,PF1L1IG,7RDYSMF,,W6UCD9,401699,JP,JP,8.0,A,E,8.0,8378.4,0,0
82081989,2020-04-04,40,B,11,21,11,40,B7HSX3C,7CYD630,,,848120,JP,JP,8.0,A,E,65.0,154238.5,0,0
27311935,2020-05-30,40,B,84,21,43,10,MRCDA0F,7FQ7U3G,EE250R0,,392690,CN,CN,3.4,FCN1,G,900.0,540.0,0,0
22666855,2020-03-12,30,B,11,21,11,10,9UJYLGT,6V8OYTU,87TO3QR,,851671,CN,CN,8.0,A,G,0.0,0.0,0,0
26573821,2020-06-23,20,B,11,21,43,10,NR6K25R,EB2QJYH,HGT52FB,,392321,VN,VN,0.0,FAS1,G,4434.0,24387.0,0,0
14428755,2021-05-10,40,B,11,21,11,40,MW0MVTJ,0EYXCH6,4DVBKIY,,871680,CN,CN,8.0,A,S,45.0,1075.5,0,0
27048806,2020-11-17,40,B,11,21,43,40,TWNONMM,L97UF9H,0HC870L,,950300,JP,CN,8.0,A,G,20.0,1338.0,0,0
61704441,2020-11-14,30,B,11,21,11,10,TEZRJXM,QY8W5O6,NPL1KJV,,853890,JP,JP,8.0,A,S,5.9,118.0,0,0
27544515,2020-03-03,20,B,11,21,11,10,XGAIPZH,EBFRLCL,36T0HS3,,330420,JP,JP,6.5,C,G,5.0,939.0,1,1
27753443,2021-05-20,20,B,11,21,11,10,SPUZ923,FLXFF9J,Y7XIWZ5,,392310,JP,KR,6.5,CIT,B,2537.9,8121.280000000002,0,0
79164912,2021-06-22,30,B,11,21,43,10,7DPBME9,52V8T8F,818J1DT,,290729,IN,IN,0.0,FIN1,Y,6000.0,11169000.0,0,0
55307790,2021-04-05,30,B,11,21,11,10,23TMRU0,HTCHOL5,XUR1GYY,,870323,US,US,0.0,FUS1,G,2799.0,27150.3,1,1
98431316,2020-01-18,20,B,11,21,11,40,NUWS5CF,1LYVDST,HO1306D,,293040,CN,CN,6.5,C,Y,1000.0,1073800.0,0,0
80882355,2021-04-22,40,B,11,21,11,40,OZKXWOX,AJEETSS,CT5DE7M,,691110,US,US,0.0,FUS1,Y,18.4,5422.48,0,0
67895092,2020-10-26,40,B,87,21,11,40,3XOIRLN,8C1M6YK,WBG09HU,MWIDNS,950691,US,US,8.0,A,E,119.2,1621.12,0,0
42029478,2020-03-17,40,B,11,21,11,10,A7POIBB,MWC100D,K57LRJC,,482320,JP,JP,0.0,C,Y,1779.8,1944787.46,0,0
10374643,2020-06-03,40,B,11,21,11,40,SC03Z0S,9A29LW1,6ZQTY16,,853329,DE,DE,0.0,C,Y,5.4,222.48,0,0
52266314,2021-06-22,40,B,11,21,11,10,BA7KAU9,92NKKFG,6H4HENR,,392350,JP,JP,6.5,C,Y,0.5,3.8,0,0
17696018,2021-03-29,20,B,11,21,11,40,1U0VYZN,MG77MTE,3FZEI0F,,620299,CN,CN,13.0,A,G,17.5,13160.0,0,0
83474475,2020-07-30,40,B,11,21,43,10,QK9EHSC,YGZ1R8W,FNQXDE8,,950691,CN,CN,2.4,FCN1,G,218.9,2977.04,0,0
81454255,2020-09-25,40,B,11,26,43,10,1XCM1XF,6FK0YCE,JK9ML4S,,420239,CN,CN,8.0,A,Y,423.6,42571.8,0,0
73331787,2021-04-05,40,B,11,21,18,40,NBZY1CQ,22M0HPZ,3XJC7BW,MWIDNS,950440,US,US,0.0,C,G,0.0,0.0,1,1
29032593,2021-03-12,40,B,87,21,18,40,OZB7KED,33F133O,,MWIDNS,210390,IT,IT,8.0,A,E,1512.0,40824.0,0,0
22625726,2021-05-06,30,B,11,21,18,40,18ZMSJ0,T4U6NSM,BLUWWW7,,701391,CN,CN,0.0,FCN1,B,364.0,211120.0,0,0
31393068,2020-01-21,40,B,11,21,11,10,6T0AJ3G,ZT2L93S,,,620432,IT,TN,13.0,A,E,19.0,9971.2,0,0
58601835,2020-07-31,20,B,11,21,11,10,8KRV2UP,KKCYKJK,NL3HSJM,,71080,CN,CN,27.0,A,B,160000.0,42432000.0,1,1
81016018,2020-02-07,16,B,11,21,43,10,BYUUDT8,DR0KU1X,LNLVLF3,,481890,IT,IT,0.0,C,B,23.1,3305.61,1,1
