Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
69356336,2020-08-03,40,B,10,21,11,11,QAPTCZY,BJS718C,V7U393R,,73,JP,JP,8.0,A,B,0.2,154.0,0,0
11892462,2020-10-30,20,B,10,21,12,11,OZB7KED,W48Y6ZW,,,87,DE,US,8.0,A,G,14.3,194.04,0,0
28665140,2020-09-28,30,B,11,21,11,11,PF1L1IG,4KCK2Z8,CYZWE17,,66,CN,CN,13.0,A,E,70.0,7196.699999999999,1,1
34285071,2020-10-26,13,B,85,28,43,40,YEVMXEV,EZPJ2HR,0VJ0SCB,7REXEI,1,RU,RU,8.0,A,E,3.0,193800.0,0,0
46677617,2021-01-21,40,B,21,21,19,10,GBX6W6J,KEYWWSW,TSYMASI,,84,GB,GB,0.0,FGB1,B,82.6,10979400.0,1,1
21699208,2020-01-23,40,B,11,21,11,41,7Y5OGPF,EAPRJGG,KSOU2X6,,33,JP,JP,6.5,C,G,1016.0,63.05,0,0
72287119,2020-08-18,20,B,10,21,12,11,DWNJQL8,NBYKGMJ,,,84,TW,MY,0.0,CIT,G,1.4,19513.66,0,0
62287103,2021-05-12,151,B,90,21,14,10,0CA1MYJ,FKPMBX3,V72W7CB,,7,VN,VN,27.0,C,G,24000.0,602.4,0,0
94145614,2020-12-14,40,B,10,21,11,11,WW4FGVY,Z2B3BT7,LVDGN86,,29,CN,CN,2.2,FCN1,Y,12800.0,877.5,0,0
18492592,2020-11-30,40,B,12,21,19,10,1HMVIVH,64PP10U,9PFE81R,,87,CN,CN,8.0,A,Y,6.3,3240.47,1,1
28665140,2021-01-13,20,B,10,21,45,11,4LPEVXF,RQKL0U3,,,2,ES,ES,0.0,FEU1,G,776.5,231530.0,1,1
56000635,2021-06-17,152,B,11,21,43,10,CD4JNTM,LDUEBK6,K6DX3SI,,61,CN,CN,13.0,A,G,80.0,63973.59,1,1
48390511,2020-04-03,40,B,10,21,18,10,WRS98AF,XCRQXOK,YRQUMYX,,21,CN,CN,8.0,A,S,10500.0,23169.3,0,0
38891220,2020-03-11,40,B,10,21,12,11,DWNJQL8,RY10NRC,,,87,CN,CN,8.0,A,B,45.0,120.0,0,0
45873511,2020-01-02,40,B,11,21,11,11,37ZL1DV,1O3LQ15,,,39,ES,ES,6.5,C,G,1419.0,17463.2,1,1
76931279,2020-03-28,30,B,10,21,44,10,23TMRU0,XSMU0EK,QBCWXDO,,21,CN,CN,8.0,A,B,51.0,2010.6,0,0
26200990,2020-02-09,30,B,11,11,14,54,ZZR1LT6,NV9FK8S,D2A0BGV,SS12NI,87,CN,CN,8.0,A,B,150.0,12280.0,1,1
52975206,2020-08-12,39,B,10,21,11,41,DWNJQL8,AGO7KWH,KMOT1OW,,63,JP,CN,13.0,A,G,29.5,2.22,1,1
22739702,2021-05-10,151,B,11,21,44,10,P5AEZQF,H3CRXO5,OUEEHXK,,4,NL,AT,13.5,FEU1,B,4194.4,808.5,0,0
22029548,2020-12-24,20,B,13,21,15,11,M0X1SZA,7FT9M0B,JUCKHH6,,7,US,KR,30.0,A,G,1500.0,87.0,0,0
82071565,2020-12-22,40,B,11,21,19,41,6S2EESU,8P69JZR,NMZOTBE,,39,CN,CN,3.4,FCN1,Y,893.0,40515.0,1,1
26220444,2020-08-04,13,B,11,21,43,10,M01P4W7,FVWBN4F,1HCOTVX,G6VT54,39,CN,CN,6.5,C,E,239.0,2.4,0,0
39824646,2021-04-07,71,B,11,21,15,10,O7GM82Y,09AOBV4,OEQKUOR,VZIZJJ,7,CN,CN,27.0,C,B,118080.0,6.6,1,1
41099558,2020-05-29,20,B,11,21,11,41,LY5ONFW,JJYKO35,JH86Y6C,,42,CN,CN,8.0,A,G,421.0,124.5,0,0
65578456,2020-05-25,40,B,10,21,43,11,VYTOBWO,9EELR8I,WFQJJE8,,85,PH,PH,0.0,C,Y,131.0,343500.0,0,0
85259701,2020-07-31,30,B,10,21,11,11,NZYZ967,RMLLK0I,6FWGNXS,,87,US,CN,8.0,A,S,16.6,179.20000000000005,0,0
88599555,2020-08-26,20,B,10,21,18,40,PG5RSF3,74SV9QC,MM7MN4S,,70,CN,CN,3.2,FCN1,G,311.7,125.4,0,0
69836217,2020-08-19,30,B,11,21,15,40,YEVMXEV,RRM4F48,5VIYLUS,,73,CN,CN,8.0,A,B,490.0,454.72,1,1
87201515,2020-04-22,122,B,10,21,11,10,UE9YF6A,226QR5E,19HD66H,,39,US,US,0.6,FUS1,G,22000.0,332000.0,0,0
53604561,2020-08-22,30,B,85,12,11,10,I78QFXO,H920U30,BBSMXYJ,W6UCD9,87,CN,CN,8.0,A,E,320.0,326.4,0,0
72102730,2021-01-07,20,B,10,21,16,11,AX4CW6G,JPYWYV1,FGTCPFC,,90,IT,IT,8.0,A,E,27.7,4512000.0,0,0
93013221,2021-04-12,21,B,11,21,43,40,GKIYMO3,LD6N2VK,T5QH35S,,61,CN,CN,4.8,FCN1,E,1904.0,10979400.0,0,0
60173457,2021-05-10,40,B,11,21,44,11,L0R65XE,TC8KDN0,O9QXSRZ,,85,US,US,8.0,A,B,55.0,3908090.3,1,1
62736134,2020-08-18,16,B,15,11,11,40,L77JJEG,4R5XZ49,DDKY5EA,BYQQ2F,61,US,HN,13.0,A,B,0.0,226740.0,0,0
20453744,2020-12-21,16,B,11,21,14,40,90L08TX,TJ7HMKR,V8ZSXP2,W6UCD9,16,CN,CN,20.0,A,E,375.0,3684.8,0,0
83754124,2020-01-23,40,B,11,21,19,10,3BTA0QN,MP435IA,IG7Y31F,3CVNQ1,39,CN,KR,6.5,C,Y,11.0,739.2,0,0
69836217,2020-02-28,20,B,10,21,12,12,GLV0FEA,8PEWTYL,,,97,AU,AU,0.0,A,B,112.5,0.18,0,0
20816722,2020-04-08,121,B,10,21,19,11,DRUWV1Q,LUECPT8,ZBSEPA7,ALDCWV,39,CN,KR,6.5,C,Y,19.0,59.5,0,0
87615825,2021-04-28,20,B,10,21,12,11,PF1L1IG,ZY9MRH8,,,70,CN,CN,3.2,FCN1,G,311.7,33.6,0,0
69346143,2020-01-14,40,B,11,21,14,10,H2G19HJ,X52RG43,Z64QME2,,39,JP,CN,6.5,C,G,2.0,185885.58,0,0
46320022,2021-06-07,80,B,10,21,15,10,9ZEZ28S,242XPEV,RE4JCNT,,85,CN,CN,2.4,FCN1,S,910.0,229616.64,0,0
31639816,2020-01-03,20,B,11,21,14,10,0YUKCIU,OU4V4BJ,9NHPEX1,W6UCD9,35,US,US,0.0,FUS1,B,7500.0,100.6,0,0
22739702,2021-05-12,40,B,89,21,44,10,0LA5GOR,YVCGDWX,Y0590HM,VZIZJJ,94,DE,CH,0.0,C,E,168.0,35583.0,0,0
71741086,2020-10-30,82,B,11,21,11,11,WBLAVQQ,M1BZ656,NUDKKEY,W6UCD9,85,CN,CN,4.8,FCN1,Y,14.9,822240.0,1,1
48091762,2020-12-23,12,B,11,21,11,40,97ELD50,3W5LEJ8,GGLFRDC,,48,CN,CN,0.0,C,B,241.3,10041.0,1,1
48089539,2020-11-11,20,B,11,21,11,41,4RRXV85,IH26CP9,,,85,US,US,0.0,FUS1,G,1.3,136032.93,0,0
25678693,2020-04-02,140,B,11,21,44,40,G0314EF,DKQB1WH,3BP231J,,85,US,US,0.0,C,E,0.1,10920.0,0,0
17935970,2021-02-08,30,B,10,21,11,10,0KYIOTQ,F7PSD3R,E08IF6V,,33,JP,JP,6.5,C,E,0.8,97284.0,0,0
14583442,2021-06-17,20,B,11,11,15,10,2TGRPLO,Z9OSOUN,54F8UH0,G6VT54,49,CN,CN,0.0,A,B,600.0,162000.0,0,0
58445069,2020-01-15,20,B,80,21,11,56,7O9Q8P3,ADDC2GG,S8PE9QE,,85,FR,FR,0.0,FEU1,G,0.4,3024912.0,1,1
24039616,2021-05-02,16,B,11,21,19,11,JEOUGPP,KM84NIB,NW04W1K,,42,DE,IT,13.0,A,Y,1.0,125.4,0,0
68658569,2021-03-23,40,B,14,21,11,41,Q8HMP9E,0X34CMX,C9F16GQ,,39,CN,CN,0.0,FCN1,Y,19536.0,856.64,0,0
62858508,2020-03-19,40,B,10,21,11,11,8F95B82,4NV65V1,3G1QWDO,,73,CN,CN,0.0,FCN1,E,1587.2,8191.099999999998,0,0
43933537,2021-02-08,20,B,10,21,11,11,PF1L1IG,99SWG7E,4IZ340X,,57,IT,CN,10.0,A,E,91.0,164994.6,0,0
12783129,2020-04-10,20,B,11,21,11,54,5QDXGSD,N0GP6PW,QV4FCA0,,94,HK,CN,8.0,A,G,32.4,7.2,1,1
83568260,2021-05-03,20,B,10,21,12,11,OQY4ZUC,PKPJH0S,WPN0LAZ,,84,JP,JP,8.0,A,S,65.0,130083.0,0,0
70666289,2020-05-30,40,B,10,21,11,11,PF1L1IG,N54KVZZ,X8V2CQS,,85,JP,CN,8.0,A,E,0.6,3257.5400000000004,0,0
41611316,2020-02-04,62,B,11,21,11,11,HJ6TSKK,WQN3XZQ,FN0RAZS,,85,CN,CN,8.0,A,G,1368.0,1586.88,1,1
57696599,2020-05-21,16,B,11,21,11,41,QAEP7ZO,1RID895,K9A68BA,,12,KR,UA,3.0,A,G,8000.0,13268.0,0,0
19871405,2021-03-29,20,B,10,21,11,11,LGHP8UE,YVCGDWX,G9G9F13,,42,JP,IN,8.0,A,E,1.6,181200.0,0,0
30459103,2021-05-21,20,B,10,21,19,10,SWF9S4X,3YOXATZ,5NQIRLR,3JLK6O,42,IT,IT,8.0,A,B,1.0,3353400.0,0,0
15000580,2020-05-01,40,B,10,21,11,11,AX4CW6G,LBU8GMW,,,3,CN,RU,20.0,A,E,14000.0,243.9,0,0
31472196,2021-01-07,14,B,11,21,18,10,3CJLNL0,8VS45NF,D3XK1OR,,56,CN,CN,0.0,P3,S,3532.2,23079.0,1,1
35156818,2020-09-02,30,B,11,21,43,53,6Z6EYFS,TN1VABX,NFQDP7S,,62,CN,CN,6.5,E1,E,109.6,22620.0,0,0
11892462,2021-01-20,122,B,11,21,11,40,92OT7J9,1XEIAPB,YPESB1N,,91,HK,CN,8.0,A,E,6.0,9050.4,0,0
33517559,2021-04-26,40,B,10,21,11,40,69Z0KLV,8Y98W3O,0UGHD0R,,34,JP,JP,8.0,A,E,100.0,111628.8,1,1
60316576,2020-03-20,30,B,11,21,15,10,76NV527,754Q0FM,TOBJ7H7,NKOQIL,95,JP,CN,0.0,C,E,6.4,3274359.9999999995,0,0
15094563,2020-06-05,30,B,11,21,11,41,44F36R4,YI1LSBI,XSHWQXC,,29,IN,IN,0.0,FIN1,G,20000.0,5632.5,0,0
46065619,2020-12-03,40,B,14,27,11,10,5F6FFFV,HJVU4FH,IDGNPO6,122XIE,87,US,US,0.0,FUS1,G,1693.0,5328.0,0,0
52770783,2021-04-26,20,B,11,21,44,40,DWNJQL8,RMPG3N5,,,95,CN,CN,0.0,FCN1,B,271.0,41.44,0,0
92005380,2020-10-26,53,B,10,21,11,41,DGIRSXL,P1HG15N,TOBJ7H7,,76,JP,JP,0.0,A,S,44400.0,30.6,0,0
24515473,2020-03-24,20,B,10,21,12,12,E3Q8ABV,PW2LK1J,FGTCPFC,,96,CN,CN,0.0,FCN1,G,870.0,155852.0,0,0
50937077,2020-09-07,40,B,11,21,19,11,82R4ZVJ,RSEHR00,5MFFX2S,,73,JP,KR,8.0,A,E,6228.0,510.85,0,0
18580136,2021-06-15,40,B,11,21,11,11,X4YE5K6,H7YP5D0,D3ZNTKW,,7,CN,CN,27.0,A,G,24000.0,1737.6,0,0
92003966,2020-09-26,16,B,11,21,45,41,89L3UKQ,994N1D3,SZ07W7Z,,73,IT,IT,0.0,FEU1,E,3.0,184.0,0,0
50370343,2020-01-03,33,B,11,21,11,41,E3Q8ABV,382OB8L,BU3GHA6,,76,JP,JP,0.0,A,B,84840.0,296900.0,0,0
51361413,2020-08-15,21,B,11,21,14,11,M64ILNR,YQWF74A,L04YPY8,,85,SG,SE,6.0,CIT,G,363.6,123460.0,0,0
93333137,2020-04-07,40,B,11,21,11,11,AQ2ZZXH,TZZULZK,DBX6PN5,FIE6KV,39,CN,CN,3.9,FCN1,G,580.0,15107580.0,0,0
66866381,2021-04-02,150,B,11,21,18,10,SPABBOB,XIOWDTS,MY73FX1,5I78ZR,94,CN,CN,4.8,FCN1,E,4071.0,5000160.0,0,0
31403478,2020-05-06,40,B,85,21,43,10,9JP0AGU,2TRTMPA,FH5H9NR,MWIDNS,39,JP,CN,6.5,C,B,2.0,30.8,0,0
16328055,2020-07-09,40,B,10,21,12,11,FM1LE1R,M5KYBBQ,NUDKKEY,,85,CN,CN,8.0,A,G,624.0,12630.15,0,0
93317918,2021-06-02,40,B,11,21,15,11,IN763PF,O57C5IV,UIHNP7N,,3,JP,JP,10.0,A,B,2.5,1.92,0,0
26521479,2020-10-08,62,B,10,21,15,11,H2G19HJ,40SQFGT,I4H44IZ,,72,US,US,0.0,A,B,3390.0,348.0,0,0
38283678,2020-11-25,40,B,11,21,11,10,PG5RSF3,ILJK2HE,M0ACTCQ,,39,CN,CN,6.5,C,G,240.0,6202.03,0,0
39710768,2020-11-05,40,B,10,21,44,11,L5GONLU,QWIBZ7M,WKP1O6D,,85,SG,CZ,0.0,C,Y,8.3,2934.8,0,0
96943383,2021-04-14,40,B,10,21,18,11,JCD8CVJ,7S1OFF1,UF0J8BY,VVRZHC,42,CN,CN,5.6,E1,B,415.0,563.4000000000002,0,0
96521501,2020-09-06,21,B,10,21,11,41,12WCE9E,P1HG15N,IWSDF6W,,20,ID,ID,51.1,FAS1,E,1296.0,22585.0,1,1
25678693,2020-12-20,102,B,11,21,43,40,0FWK4FA,1T1WD3S,JQWPSG1,A5IT1U,69,CN,CN,8.0,A,B,122.0,1206.8,0,0
59474714,2020-08-27,33,B,11,21,14,40,WJ6ASIS,SS0QES4,3Q18G72,,28,CN,CN,0.0,FCN1,Y,720.0,13340.759999999998,0,0
82232023,2020-04-21,40,B,10,21,44,11,FVI4U22,2U2G1N7,V5VJV3T,,7,CN,CN,27.0,A,B,100000.0,17230.079999999998,0,0
94326456,2020-03-09,40,B,10,21,44,11,OZB7KED,KH39Z8W,,W6UCD9,76,JP,JP,0.0,A,G,44608.0,22588.76,0,0
16040922,2020-12-28,30,B,10,21,11,10,626DNVO,7OME9ML,M9FDMXQ,,16,CN,CN,14.0,FCN2,E,22000.0,1244.4,0,0
22029548,2020-01-10,20,B,86,21,14,51,UCN901C,WX30ODF,EVWNGVC,,42,IT,IT,0.0,FEU1,E,2.0,25.2,1,1
64232006,2020-05-16,20,B,10,21,11,11,LTMCLCO,GKLIYC0,Y90OBW4,,84,IT,CN,8.0,A,E,1.8,756.0,0,0
88049173,2021-03-08,30,B,11,21,11,11,UC4ELM9,KYYK6X0,MNVQMXW,,73,CN,CN,8.0,A,S,36812.0,12351360.0,1,1
81656539,2020-05-06,20,B,10,21,12,11,3BTA0QN,I7WV7AQ,,,30,SG,CA,8.0,A,G,0.5,231530.0,0,0
17981295,2020-05-26,40,B,11,21,11,10,UE9YF6A,RSEZQUT,DV61O8W,,70,FR,FR,0.0,FEU1,Y,893.0,95470.1,0,0
39519591,2020-03-09,40,B,10,21,11,11,M9GQDD7,017JQFS,AFD6VMM,,84,US,KR,0.0,CIT,E,7.0,13340.759999999998,1,1
97534863,2020-04-04,20,B,11,21,11,11,XCIAAPR,E6CIX2U,Z5SK4JZ,,28,KR,IN,5.5,C,G,50.0,333.72,0,0
98987705,2020-04-09,20,B,11,21,15,40,H2G19HJ,TKPVQQG,MIT4GEN,,85,CN,CN,8.0,A,G,47.0,3.16,1,1
86565960,2021-03-05,16,B,10,21,14,10,K3E28IQ,50PC19B,QANXX3L,,39,DK,CN,6.5,C,B,93.6,601840.7999999999,0,0
81400076,2020-08-03,40,B,11,21,15,11,E3Q8ABV,93SSSS1,563W7HI,VZIZJJ,40,MY,MY,0.0,FAS1,S,7230.0,1330800.0,0,0
23542367,2021-02-02,20,B,11,12,11,40,0YUKCIU,WAUQJ49,DBX6PN5,,62,CN,CN,13.0,A,G,7.0,16.200000000000006,0,0
87354777,2020-01-29,40,B,10,21,11,11,37ZL1DV,D0BPP75,M3O4128,,39,JP,JP,6.5,C,Y,448.0,13340.759999999998,0,0
97625694,2020-03-23,16,B,10,21,11,10,K24WNBY,35WS6H7,EYM2IAG,,64,IT,IT,0.0,FEU1,S,11.1,110838.0,0,0
29556783,2020-10-21,40,B,11,21,11,40,EX4Q9G2,L8ACG6Z,YLYZ6JS,,85,US,US,0.0,C,E,2.0,3298.4,0,0
70666289,2020-09-02,20,B,11,21,45,41,7RUPL34,0YE2UXN,PZUD8OF,,39,TH,TH,6.5,C,E,500.0,1636.05,0,0
47299758,2020-01-23,40,B,11,21,11,41,P6M63I4,L302KMH,Y99CSIZ,H35Z1A,33,FR,FR,0.0,FEU1,G,100.0,3240.47,0,0
73650909,2021-04-16,20,B,11,21,11,10,998DIGO,HTDZ4YY,017SXUN,,96,CN,CN,4.8,FCN1,G,176.5,59.73,0,0
82763910,2021-04-20,30,B,11,21,43,40,4RAOYT2,FO03QG7,U99X1XP,,84,CN,CN,7.8,FCN1,E,7.0,14820.0,0,0
92900380,2020-04-24,10,B,86,21,18,10,QATKOUT,ZRH94T1,DFMGWH9,5I78ZR,39,CN,CN,6.5,C,S,1730.0,30731.4,1,1
66678973,2020-12-08,40,B,11,21,11,41,SMPOM2X,5IPYRXS,I7VSXV7,,39,CN,CN,6.5,C,S,145.0,596760.0,0,0
17293618,2020-02-10,41,B,11,21,11,10,0P8U6XH,22M0HPZ,WRC110G,,87,CN,CN,8.0,A,B,80.0,69.6,0,0
26835591,2021-04-23,13,B,10,21,44,10,L77JJEG,5N5IOYS,TXVQAR2,,73,AE,KR,0.0,C,B,7924.8,1.92,1,1
37341596,2020-07-24,16,B,10,21,46,11,K24WNBY,LWXRX7T,SG1N3IW,,33,JP,JP,6.5,C,G,0.8,1.2000000000000002,0,0
84417288,2020-03-11,40,B,82,21,11,10,12WCE9E,754Q0FM,ELM7WPQ,,85,JP,JP,8.0,A,B,1.4,1606.8000000000006,0,0
95643583,2020-05-10,20,B,10,21,14,41,626DNVO,HJVU4FH,IUW8U8Z,,84,JP,JP,0.0,C,G,50.0,2623995.0,0,0
33726743,2020-07-06,20,B,11,21,44,41,6V0LO4Q,05XSCCC,G7JXJUP,MWIDNS,84,CN,CN,0.0,FCN1,E,522.0,19752000.0,0,0
75268002,2020-07-24,152,B,11,23,44,51,9JP0AGU,9MC4L81,Y0I2ZXY,NKOQIL,42,TH,TH,0.0,FAS1,Y,62.0,595.0,1,1
24225995,2021-06-10,20,B,10,21,11,10,18ZMSJ0,RM2K1WE,Z4SIJDK,L31COG,90,US,JP,3.0,A,S,0.7,47243.0,0,0
20747365,2021-01-19,40,B,10,21,11,41,TX1V4CC,HTCHOL5,C5UCIBF,,96,DE,DE,0.0,FEU1,G,17.2,1827.54,0,0
74974770,2020-03-02,30,B,10,21,11,11,DWNJQL8,L5P86AU,WXFK87I,,39,CN,CN,0.0,FCN1,G,1160.0,754.7800000000003,1,1
59011213,2021-02-16,40,B,10,21,15,11,8KRV2UP,X8ZNUWV,Q7Q5NE9,L31COG,96,CN,CN,0.0,FCN1,B,110.0,108143.46,0,0
70876301,2020-03-25,53,B,11,21,11,10,TZ20QZV,L7TD4Y0,VY786ES,,39,CN,CN,6.5,C,Y,51.9,39690.0,0,0
87131935,2021-04-26,40,B,10,21,11,41,8XNBPP4,GSRPMYQ,JYKJWNU,,95,JP,CN,8.0,A,Y,70.4,3.0,0,0
61399264,2020-05-21,13,B,88,21,44,10,DWNJQL8,6G06B3X,NFQDP7S,,30,JP,AT,8.0,A,G,245.0,13692.0,1,1
22847754,2021-06-23,20,B,27,21,14,40,2ERKD1A,ASR1LN3,7CYE3M7,,85,CN,CN,5.0,F,E,120.0,1558.1999999999994,0,0
89572525,2020-06-18,20,B,11,27,44,10,PF1L1IG,Q7OEUEH,KILND1W,,61,US,KH,13.0,A,S,2828.8,703.0,1,1
28102566,2020-01-31,30,B,11,21,43,40,A0ZY90B,EZZH1U7,VFICTQR,,38,TH,TH,0.0,FAS1,E,5200.0,5571.3,0,0
85259701,2020-12-14,30,B,88,21,15,41,A7POIBB,3FP1JZM,B40JRXU,MWIDNS,96,CN,CN,0.0,FCN1,E,110.0,9006.8,0,0
68730203,2021-01-14,40,B,10,21,19,40,2GVTDXU,5I29Z0U,NCRWGVW,,30,BE,US,0.0,C,B,12.0,472.8,0,0
80540632,2021-03-31,20,B,87,21,11,41,9VBV1B6,JVTFIKD,FQKH1PD,0U5L56,62,CN,CN,3.2,FCN1,Y,1155.7,20186.4,0,0
99769395,2021-04-29,40,B,11,21,15,41,PF1L1IG,7PQXUUR,A59VSLO,,7,CN,CN,27.0,A,E,10900.0,233863.71,0,0
60173457,2020-10-22,20,B,10,21,11,11,OZB7KED,M5KYBBQ,Z7ACEYX,,85,CN,CN,0.0,A,B,2.9,14681.4,1,1
65388679,2021-06-28,20,B,11,21,11,10,W2APGFT,0MNMNV8,1BBQVWT,,83,CN,CN,0.0,FCN1,B,3148.0,41400000.0,0,0
66498333,2020-10-16,20,B,11,21,12,11,RW7C85O,8VLW1X1,V72W7CB,MWIDNS,39,JP,JP,6.5,C,G,0.5,48425.0,0,0
26441771,2021-02-13,33,B,15,21,13,40,5RQ0VK6,0QAM771,67WHNYC,GVKCEG,20,KR,CN,20.0,A,G,4545.0,822240.0,0,0
84260549,2020-04-04,30,B,86,21,14,11,L5GONLU,R8ORGAW,8TF3OLD,,44,ID,ID,0.0,FAS1,S,234000.0,1.2000000000000002,0,0
77179718,2020-12-20,30,B,11,21,14,53,RW7C85O,W6PZOSM,JFZALFV,,42,FR,ES,0.0,FEU1,B,3.5,497040.0,1,1
72239661,2021-05-28,10,B,11,21,11,10,EDABC4W,E6XYZ42,RV9JHYW,,94,VN,VN,0.0,C,B,5160.0,42.6,0,0
90700514,2021-06-24,39,B,11,21,11,10,YVRA5HF,X52RG43,OEQKUOR,5I78ZR,39,CN,CN,6.5,C,Y,190.0,1200.86,0,0
60137958,2020-06-29,20,B,10,21,14,10,L58U68F,Q80YK1I,RYM788J,,22,US,US,15.0,F,B,10.0,3265.0,0,0
36271655,2021-06-03,122,B,11,21,44,10,1AUAZUK,40SQFGT,6ZQTY16,,38,KR,JP,6.5,C,G,1860.0,856.64,0,0
72102730,2021-04-01,30,B,10,21,15,11,IBDU122,874D1MO,Q7Q5NE9,,62,CN,CN,3.9,FCN1,B,22.9,58357.6,0,0
35651142,2020-01-23,20,B,10,21,11,11,62RAPC6,4C7FNQC,F8VJJE0,,85,MY,MY,0.0,C,Y,7.0,43616.0,0,0
27957525,2020-01-16,62,B,86,21,14,40,K24WNBY,GPBMSJL,CL148D5,MWIDNS,62,CN,CN,5.2,FCN1,B,2853.1,2011.24,0,0
79829043,2020-06-08,40,B,11,21,14,10,Q1017CC,TC8KDN0,HFE8D8G,,94,CN,CN,0.0,C,E,220.0,52001.99999999999,0,0
15409476,2021-06-02,20,B,10,21,11,41,LU27JYK,52V8T8F,WLTFD9R,W6UCD9,7,CN,CN,135.0,W2,Y,24000.0,128983.4,0,0
60385713,2020-11-16,40,B,11,21,19,41,UFO3ZSU,C7U18J6,F73TQWJ,,64,CN,CN,0.0,FCN1,E,1266.0,75.74,0,0
19092534,2020-03-06,20,B,10,21,12,11,OZB7KED,F9Q274H,,,61,CN,CN,7.8,FCN1,G,2746.0,406204.8000000001,0,0
24225995,2021-06-21,20,B,10,21,12,11,A7POIBB,3IAV9EO,,,66,CN,CN,13.0,A,Y,70.0,47332.8,1,1
51754747,2020-05-15,41,B,12,21,15,40,N9MVAE1,L05LN5C,YMT1GGN,LYVC23,64,JP,JP,13.0,A,E,70.0,20177820.5,0,0
61586594,2020-05-19,33,B,10,12,11,10,XGAIPZH,EEQGYJQ,RMCH0MJ,,3,TW,TW,24.0,L,S,28315.0,229908.00000000003,1,1
47298565,2021-03-03,40,B,10,21,12,11,1XCM1XF,Z77DS5C,,,34,MX,MX,5.0,A,B,30051.0,68110.0,0,0
49356861,2021-05-05,10,B,11,26,44,10,P6M63I4,G0IOU3V,06NXZ3E,,63,CN,CN,4.0,FCN1,E,4900.0,6576960.0,0,0
80302975,2020-03-19,40,B,11,21,11,11,19E9FER,ONHU7E4,1W5SNXP,,71,JP,JP,3.0,A,Y,5000.0,285200.0,0,0
57717575,2020-08-05,40,B,10,21,44,41,W3NPTN1,RSEHR00,COIXX7I,,42,KR,IN,8.0,A,G,0.5,10979400.0,1,1
32621343,2021-05-21,40,B,90,21,14,40,37ZL1DV,T1PH8D0,XB1N3XB,BYQQ2F,62,IT,IT,0.0,FEU1,Y,0.5,91.2,0,0
77118013,2021-02-18,20,B,13,21,44,10,O7GM82Y,31GWA2Y,VW0TKPB,VZIZJJ,62,CN,CN,6.5,E1,B,13.0,10907.52,0,0
14509847,2020-08-03,40,B,77,21,11,11,PF1L1IG,9BSN9NY,23RIU88,,39,CN,CN,6.5,C,G,43.0,5551.8,0,0
62439303,2021-02-25,30,B,11,21,15,11,VGL5AW6,KY32IB1,JUTW0U7,,95,CN,CN,4.2,FCN1,G,725.0,48.3,0,0
20818449,2021-04-28,40,B,12,21,11,10,E5BS5N9,S7Q6MDF,YLSHCWD,,85,DE,IT,0.0,FEU1,Y,180.0,128374.5,1,1
34557394,2020-07-31,20,B,11,21,44,10,SWTJELT,DLI1DE9,HHSO7K7,,62,ES,IN,13.0,A,E,2.1,136080.0,0,0
50193300,2020-06-08,40,B,10,21,14,11,LD5XC5E,88Z2B1G,M7AIZYV,3JLK6O,62,US,NI,13.0,A,S,65.7,10086.0,0,0
23735222,2020-02-12,102,B,11,21,45,11,ZQLV58T,8U5RRVG,IS1YATG,W6UCD9,70,KR,KR,3.0,A,G,16580.0,51225.76,0,0
10085102,2020-03-02,100,B,89,21,44,10,00RURK1,7SV1SKE,SXR9UPZ,,62,DE,BG,0.0,FEU1,Y,3.2,1130619.05,1,1
25915157,2020-05-09,16,B,11,21,15,10,52QVW7M,CNXRFTT,2JUMJC8,,87,DE,DE,0.0,FEU1,Y,2400.0,769069.65,0,0
41822368,2020-12-12,40,B,11,21,11,11,EX8B7YQ,ZRH94T1,1NYE9WJ,W6UCD9,42,CN,CN,8.0,A,G,10.0,388.0,0,0
54409623,2020-09-15,20,B,10,21,11,10,3QBT5GN,IFE21CP,IUW8U8Z,,61,CN,CN,13.0,A,B,1.0,598.49,0,0
96153464,2021-02-14,16,B,11,21,19,40,3QYAAPG,MVOVGFU,O28KN9P,W6UCD9,85,US,US,0.0,C,B,0.1,1.2000000000000002,0,0
59140025,2020-05-04,20,B,10,21,11,11,UTNPOCA,QPLNTDF,0CK52OM,,84,US,US,8.0,A,B,4.6,53.58000000000001,0,0
42772910,2020-12-11,20,B,11,21,44,11,ZUNH69S,V5XGXT2,23KOWEH,,90,CN,CN,0.0,C,G,182.0,288489.6,0,0
96906384,2021-05-31,40,B,10,21,12,11,8FIQMFG,5KW688C,NRFG729,,66,CN,CN,13.0,A,B,70.0,9582000.0,1,1
37026347,2021-02-18,21,B,11,21,11,11,21DXEF6,QKERCRM,ZHZGLHJ,,85,CN,CN,8.0,A,Y,47.0,246.3,1,1
53292786,2020-01-08,40,B,10,21,11,11,OZB7KED,QD8W2DS,3EVLVZQ,,95,US,US,0.0,FUS1,Y,10.0,0.0,0,0
11419198,2021-01-07,30,B,11,21,44,10,W3BA9IH,FG7FSQW,L2SX065,,71,KR,US,3.0,A,E,0.2,25953.0,0,0
