Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
40553993,2021-03-07,13,B,10,21,10,16,6LV96I6,EP7LHWB,4LHOVBK,,000087,US,US,0.0,FUS1,Y,1845.0,1375.0,0,0
55356418,2020-03-15,40,B,8,21,41,15,LIDFHWP,J216EXI,BVB0RQJ,MWIDNS,000090,DE,DE,0.0,C,E,0.5,3.3000000000000003,0,0
49214315,2020-04-16,40,B,5,21,43,44,GKIYMO3,9LL7PO7,UK4BP7F,,000007,CN,CN,27.0,C,B,120000.0,42.3,1,1
76228415,2021-04-20,20,B,6,21,41,45,HV1AB1L,EGK67PZ,FRELKEF,,000087,US,US,0.0,FUS1,Y,1845.0,21231.0,0,0
69769859,2020-01-14,16,B,37,20,42,44,ZKXGCQR,6M5JRDV,VL30VNV,MWIDNS,000085,JP,KR,8.0,A,G,4.0,13264.5,0,0
82435811,2020-12-03,16,B,7,21,10,15,KWSE1HX,FF7J7GH,,,000061,CN,CN,13.0,A,E,168.0,10864.0,1,1
77447340,2020-05-06,10,B,62,21,9,46,VR0AM2A,F7PSD3R,L4G7RKB,,000084,JP,JP,0.0,C,Y,11250.0,28560.0,0,0
74760497,2020-06-22,30,B,6,21,16,13,E3Q8ABV,2FSEHD9,1VRR8DV,,000084,CN,CN,0.0,FCN1,G,30603.0,9084800.0,0,0
35139091,2021-02-01,16,B,7,21,16,44,CXWWNWO,206WMTU,KFFK172,,000039,CN,CN,6.5,C,G,1445.0,315659.4,1,1
28477826,2020-11-11,40,B,68,21,15,68,CHDHU6S,YSX3NC7,I8YYHCE,,000040,MY,MY,0.0,FAS1,E,16100.0,2472286.0300000003,0,0
86022776,2021-01-14,39,B,7,21,11,43,CC802L0,Z5AD160,9UP4MN8,,000039,CN,CN,6.5,C,G,123.0,2032.9,0,0
28477826,2020-01-14,13,B,6,21,11,14,EFJR7PT,GLC58WF,2PS576Z,,000004,NL,AT,13.5,FEU1,S,4194.4,4530.16,0,0
15869879,2020-01-14,30,B,72,20,10,43,6Z6EYFS,WZ36CUN,YXTHVKN,W6UCD9,000087,US,US,0.0,FUS1,E,1845.0,37721257.8,0,0
77447340,2021-05-07,30,B,8,21,38,10,23TMRU0,JR00P65,,,000003,PH,PH,0.0,A,Y,40.0,187.21,1,1
41752185,2020-01-10,40,B,70,21,13,14,RU9K634,JR00P65,EM5CTHL,,000028,US,US,5.5,C,E,13.6,46457.60000000001,0,0
74831804,2020-12-03,40,B,55,21,11,44,AQ2ZZXH,7VL1F4J,,,000085,JP,KR,8.0,A,B,4.0,384384.0,0,0
90888079,2020-03-02,16,B,56,21,14,45,W8UXMQ2,FF7J7GH,QZ7NXNO,MWIDNS,000070,CN,CN,0.0,FCN1,G,50.0,12729600.0,0,0
83326724,2020-03-24,30,B,37,21,10,43,IL0ECV3,EP7LHWB,,,000048,US,US,0.0,C,S,700.0,13879.5,0,0
76965284,2021-02-01,40,B,8,21,10,16,SC03Z0S,9LL7PO7,0SJITJ7,,000073,CN,CN,0.0,FCN1,E,354.5,36768.94,0,0
58250299,2020-12-17,40,B,7,21,10,45,PF1L1IG,LVQ3PJF,I03XNA6,,000039,CN,CN,6.5,C,S,239.0,1614480.0,0,0
27123497,2021-02-03,30,B,60,21,9,10,NZYZ967,RCBYIBZ,P965R6I,VZIZJJ,000062,CN,CN,8.1,E1,G,709.0,31824000.0,0,0
31031561,2020-02-18,20,B,8,21,11,14,K2ZFUPI,RXPUFI6,RKAOF3X,,000038,TW,KR,6.5,C,Y,345.6,43616.0,0,0
82435811,2021-02-01,40,B,39,21,9,43,KWSE1HX,9VMVRCP,,,000085,DE,DE,0.0,FEU1,S,29.0,16499200.0,0,0
87889163,2021-04-20,40,B,9,21,11,12,RU9K634,EZPJ2HR,Z7GT4JG,,000009,CN,CN,50.0,W1,S,16000.0,13264.5,0,0
28477826,2021-06-21,40,B,8,21,10,14,WS7HRMI,04WPW2F,,MWIDNS,000028,CN,CN,0.0,FCN1,G,6600.0,1231.1899999999996,0,0
43844725,2021-01-19,13,B,57,21,12,43,E3Q8ABV,IF64Z78,KFFK172,,000094,CN,CN,8.0,A,B,27.0,1413.9900000000002,0,0
